Date,house_starts,build_permit,cpi,ppi,gdp,corp_profit,ind_prod,home_sales,home_constr,imports,personal_consump,unempl_claims,consum_sent,lead_ind,t10_2,bus_confid,unempl_rate,cap_util,euro_confid,recess_prob,CAPE,fed_funds,VTI,AGG,DBC,^VIX,VTI_1d_Rtn,AGG_1d_Rtn,DBC_1d_Rtn,^VIX_1d_Rtn
8/1/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.147058824,0.969039803,0.993343974,0.000239,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.184918035,1.366447334,1.374108113,1.740985988,-0.004487582,0.002409941,0,-0.062970303
8/2/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.147058824,0.969039803,0.993343974,0.000233,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.153581335,1.372262023,1.374108113,1.824135441,-0.026446302,0.004255333,0,0.047759978
8/3/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.147058824,0.969039803,0.993343974,0.000231,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.15999105,1.373652377,1.353687093,1.720382553,0.005556362,0.001013184,-0.014861291,-0.056877842
8/4/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.147058824,0.969039803,0.993343974,0.00022,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.101768934,1.380982209,1.302407564,2.32965412,-0.050191867,0.005336017,-0.037881376,0.354148887
8/5/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.147058824,0.969039803,0.993343974,0.00023,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.09713951,1.371881852,1.3078531,2.354672527,-0.00420181,-0.006589771,0.004181131,0.010739108
8/8/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.161490683,0.969039803,0.993343974,0.000213,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.021112599,1.372514107,1.25929648,3.53200879,-0.069295573,0.000460867,-0.037126968,0.5
8/9/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.161490683,0.969039803,0.993343974,0.000201,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.07221261,1.380602697,1.271549242,2.579838188,0.050043464,0.005893266,0.009729847,-0.269583305
8/10/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.161490683,0.969039803,0.993343974,0.000198,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.026631699,1.391850189,1.276994779,3.163355496,-0.042511075,0.008146798,0.0042826,0.226183685
8/11/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.161490683,0.969039803,0.993343974,0.000215,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.073637475,1.374536716,1.304676514,2.869757142,0.045786407,-0.012439178,0.02167725,-0.092812317
8/12/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.161490683,0.969039803,0.993343974,0.000204,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.080759239,1.380602697,1.302861241,2.675496704,0.006633304,0.00441311,-0.001391359,-0.067692292
8/15/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.158436214,0.969039803,0.993343974,0.00021,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.10426153,1.382751283,1.318744455,2.345106732,0.021746092,0.001556266,0.012191025,-0.12348734
8/16/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.158436214,0.969039803,0.993343974,0.000203,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.093756469,1.385657704,1.318744455,2.417218404,-0.0095132,0.002101912,0,0.030749847
8/17/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.158436214,0.969039803,0.993343974,0.000198,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.093934524,1.387932925,1.330089487,2.323767444,0.000162792,0.001641979,0.008602904,-0.038660536
8/18/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.158436214,0.969039803,0.993343974,0.000188,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.04514931,1.389955139,1.297415798,3.139808513,-0.0445961,0.001456997,-0.02456503,0.351171573
8/19/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.158436214,0.969039803,0.993343974,0.000187,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.026454242,1.390586734,1.32055954,3.167770328,-0.017887461,0.0004544,0.017838338,0.00890558
8/22/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.105603448,0.969039803,0.993343974,0.000188,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.026631699,1.388817396,1.322828584,3.122884338,0.000172883,-0.001272368,0.001718244,-0.014169585
8/23/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.105603448,0.969039803,0.993343974,0.000193,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.061886202,1.38553186,1.336442754,2.668874176,0.034339971,-0.002365708,0.010291711,-0.145381677
8/24/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.105603448,0.969039803,0.993343974,0.000206,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.077020345,1.377696408,1.322828584,2.641648353,0.014252133,-0.005655194,-0.010186871,-0.010201239
8/25/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.105603448,0.969039803,0.993343974,0.000201,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.059037155,1.380477381,1.328728079,2.925680491,-0.016697169,0.002018567,0.004459758,0.107520798
8/26/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.105603448,0.969039803,0.993343974,0.000199,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.07666415,1.38237098,1.343703375,2.618837362,0.01664436,0.001371699,0.011270399,-0.104879234
8/29/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.124197002,0.969039803,0.993343974,0.000208,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.110315136,1.380855573,1.348241369,2.375275822,0.031254858,-0.001096238,0.003377229,-0.093003691
8/30/2011,-0.071428571,0.115517241,0.03754996,0.098972418,0.033422674,0.23985186,0.027076387,0.060283688,-0.067567568,0.04816093,0.042999486,-0.124197002,0.969039803,0.993343974,0.000199,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.113342237,1.385152348,1.366393533,2.420161812,0.002726345,0.003111676,0.013463586,0.01889717
8/31/2011,0.122302158,0.14920071,0.035876761,0.098972418,0.033422674,0.23985186,0.024128655,-0.056782334,-0.056947608,0.04816093,0.040979559,-0.124197002,0.969039803,0.993343974,0.000203,0.998957676,0.09,0.763842,0.984095034,0.0002,0.94574777,0.001014402,1.117793094,1.383888234,1.368662483,2.326710852,0.003997744,-0.000912618,0.001660539,-0.038613517
9/1/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.124197002,0.968369444,0.99220528,0.000196,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.105151803,1.38834647,1.359132723,2.341427471,-0.011309151,0.003221529,-0.006962826,0.006325074
9/2/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.124197002,0.968369444,0.99220528,0.000182,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.074883346,1.392526239,1.351871914,2.495952744,-0.027388506,0.00301061,-0.005342237,0.065996181
9/6/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.084070796,0.968369444,0.99220528,0.000177,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.068117607,1.396198278,1.34733392,2.722590109,-0.006294394,0.002636962,-0.003356822,0.090801946
9/7/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.084070796,0.968369444,0.99220528,0.000184,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.0999883,1.392906014,1.359586401,2.456217858,0.029838188,-0.00235802,0.009093871,-0.097837809
9/8/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.084070796,0.968369444,0.99220528,0.000181,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.08681276,1.393286712,1.350510413,2.525386263,-0.011977892,0.000273312,-0.006675551,0.028160533
9/9/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.084070796,0.968369444,0.99220528,0.000176,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.058502905,1.395185984,1.32918185,2.834437088,-0.026048511,0.001363159,-0.015792964,0.122377646
9/12/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.033783784,0.968369444,0.99220528,0.000173,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.065981035,1.392399471,1.32600517,2.839587912,0.007064817,-0.001997234,-0.002389952,0.00181723
9/13/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.033783784,0.968369444,0.99220528,0.000179,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.07666415,1.392906014,1.321921041,2.715967582,0.010021863,0.000363791,-0.003080025,-0.043534602
9/14/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.033783784,0.968369444,0.99220528,0.000184,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.091976092,1.393159417,1.315567774,2.545989557,0.014221651,0.000181924,-0.004806086,-0.062584703
9/15/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.033783784,0.968369444,0.99220528,0.000188,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.11102744,1.389106284,1.321013405,2.352464971,0.017446671,-0.002909311,0.004139377,-0.07601154
9/16/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.033783784,0.968369444,0.99220528,0.00019,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.116368827,1.391132982,1.315113909,2.279617306,0.00480761,0.001458995,-0.004465886,-0.030966525
9/19/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.080610022,0.968369444,0.99220528,0.000181,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.10461781,1.394172635,1.292877804,2.40838846,-0.010526106,0.002185019,-0.016908121,0.056488058
9/20/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.080610022,0.968369444,0.99220528,0.000177,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.10070069,1.396958752,1.29060876,2.417954396,-0.003546131,0.001998402,-0.001755034,0.003971924
9/21/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.080610022,0.968369444,0.99220528,0.000167,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.064912792,1.399239117,1.271549242,2.746136812,-0.032513742,0.001632379,-0.014767851,0.135727298
9/22/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.080610022,0.968369444,0.99220528,0.000152,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.032151568,1.403291855,1.22662298,3.042678294,-0.030764232,0.002896387,-0.035331909,0.107984963
9/23/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.080610022,0.968369444,0.99220528,0.000161,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.038165634,1.396072961,1.204840364,3.035320054,0.005826728,-0.005144257,-0.017758199,-0.002418343
9/26/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.11546841,0.968369444,0.99220528,0.000166,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.062688004,1.392906014,1.208924587,2.871228846,0.023620864,-0.002268468,0.003389846,-0.054060595
9/27/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.11546841,0.968369444,0.99220528,0.000175,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.076112565,1.391006742,1.229345795,2.774834339,0.012632646,-0.001363532,0.016892045,-0.033572562
9/28/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.11546841,0.968369444,0.99220528,0.000176,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.051590366,1.389866889,1.196218241,3.022810991,-0.022787763,-0.000819445,-0.026947303,0.089366291
9/29/2011,0.625899281,0.08348135,0.038126217,0.101676582,0.033422674,0.23985186,0.023387726,-0.041009464,-0.050113895,0.04816093,0.044165351,-0.11546841,0.968369444,0.99220528,0.000172,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.059287029,1.389359423,1.210286182,2.857983791,0.00731907,-0.000365119,0.011760347,-0.054527789
9/30/2011,1.430107527,0.093189964,0.034524163,0.091639871,0.022091288,0.16108935,0.026180379,0.04467354,-0.043577982,0.04816093,0.038203805,-0.11546841,0.968369444,0.99220528,0.000167,0.997715971,0.09,0.762147,0.981278575,0.0002,0.929156348,0.000811439,1.033153969,1.394551882,1.168536412,3.1611478,-0.024670424,0.003737304,-0.034495784,0.106076182
10/3/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.091928251,0.970681183,0.992368608,0.000156,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,0.998966172,1.400250224,1.162637011,3.34437088,-0.033090709,0.004086146,-0.005048539,0.057960934
10/4/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.091928251,0.970681183,0.992368608,0.000156,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.024025524,1.395935773,1.160367872,3.00367912,0.025085285,-0.0030812,-0.001951717,-0.101870209
10/5/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.091928251,0.970681183,0.992368608,0.000167,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.044967583,1.391241019,1.176704858,2.782192859,0.02045072,-0.003363159,0.014079143,-0.073738323
10/6/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.091928251,0.970681183,0.992368608,0.000172,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.065193836,1.388956432,1.201210006,2.668874176,0.019355867,-0.001642122,0.020825229,-0.040729988
10/7/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.091928251,0.970681183,0.992368608,0.00018,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.055528238,1.386164906,1.19576447,2.663723352,-0.009074028,-0.002009801,-0.004533376,-0.001929961
10/10/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.106753813,0.970681183,0.992368608,0.00018,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.091863879,1.383372062,1.222538757,2.429727747,0.03442413,-0.0020148,0.022390937,-0.08784531
10/11/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.106753813,0.970681183,0.992368608,0.000186,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.092759021,1.386671317,1.231614651,2.417954396,0.000819829,0.002384937,0.007423809,-0.004845543
10/12/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.106753813,0.970681183,0.992368608,0.000195,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.10314051,1.384007087,1.233883695,2.300220742,0.009500255,-0.001921313,0.001842333,-0.048691429
10/13/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.106753813,0.970681183,0.992368608,0.00019,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.101708557,1.384768484,1.23660651,2.259014012,-0.00129807,0.00055014,0.002206703,-0.01791425
10/14/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.106753813,0.970681183,0.992368608,0.000198,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.121756329,1.382484161,1.264742204,2.077998488,0.018196983,-0.001649607,0.022752342,-0.080130323
10/17/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.11036036,0.970681183,0.992368608,0.00019,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.099023987,1.387941236,1.24659004,2.45695357,-0.020264956,0.003947296,-0.014352462,0.182365427
10/18/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.11036036,0.970681183,0.992368608,0.000191,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.12121909,1.386418046,1.253397172,2.32229574,0.020195286,-0.001097446,0.005460602,-0.054806827
10/19/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.11036036,0.970681183,0.992368608,0.00019,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.106362661,1.388449361,1.228891929,2.534216206,-0.013250246,0.001465154,-0.01955106,0.091254728
10/20/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.11036036,0.970681183,0.992368608,0.000192,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.111374241,1.387687568,1.227076751,2.559234613,0.00452978,-0.000548664,-0.001477086,0.009872246
10/21/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.11036036,0.970681183,0.992368608,0.000193,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.132316557,1.388449361,1.233429923,2.304635713,0.018843621,0.000548966,0.005177486,-0.099482438
10/24/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.06712963,0.970681183,0.992368608,0.000195,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.15128968,1.386291938,1.252943307,2.153053709,0.016756024,-0.001553837,0.015820423,-0.065772653
10/25/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.06712963,0.970681183,0.992368608,0.000188,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.127841788,1.393397519,1.25702753,2.37086099,-0.020366631,0.005125602,0.003259703,0.101162029
10/26/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.06712963,0.970681183,0.992368608,0.000195,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.140013561,1.389590138,1.249766721,2.197203847,0.010792092,-0.002732444,-0.005776174,-0.073246447
10/27/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.06712963,0.970681183,0.992368608,0.000211,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.179392274,1.384261018,1.28289418,1.873436262,0.03454232,-0.00383503,0.026506914,-0.147354368
10/28/2011,0.688172043,0.202508961,0.035222681,0.077706324,0.034801,0.200088612,0.033353959,0.085910653,-0.032110092,0.04816093,0.040100516,-0.06712963,0.970681183,0.992368608,0.000206,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.180466153,1.389717301,1.27744855,1.805003709,0.000910536,0.003941658,-0.004244801,-0.036527825
10/31/2011,0.987341772,0.198214286,0.032606221,0.071390517,0.034801,0.200088612,0.032533317,0.101045296,-0.020881671,0.04816093,0.035395261,-0.119205298,0.970681183,0.992368608,0.000192,0.996784305,0.088,0.766224,0.979392047,0,0.950746452,0.000709973,1.15057396,1.396317263,1.257935166,2.204562086,-0.025322364,0.00474914,-0.015275279,0.221361527
11/1/2011,2,0.260714286,0.034514322,0.072988812,0.034801,0.200088612,0.032521448,0.142857143,0.004640371,0.04816093,0.035769054,-0.119205298,0.975089151,0.993653587,0.000178,0.996953604,0.086,0.764885,0.978769913,0.0004,0.959681453,0.000811439,1.119966217,1.403021699,1.242959683,2.558498901,-0.026602152,0.004801514,-0.011904814,0.160547447
11/2/2011,2,0.260714286,0.034514322,0.072988812,0.034801,0.200088612,0.032521448,0.142857143,0.004640371,0.04816093,0.035769054,-0.119205298,0.975089151,0.993653587,0.00018,0.996953604,0.086,0.764885,0.978769913,0.0004,0.959681453,0.000811439,1.138402614,1.403021699,1.250674263,2.409124453,0.016461566,0,0.006206622,-0.058383628
11/3/2011,2,0.260714286,0.034514322,0.072988812,0.034801,0.200088612,0.032521448,0.142857143,0.004640371,0.04816093,0.035769054,-0.119205298,0.975089151,0.993653587,0.000185,0.996953604,0.086,0.764885,0.978769913,0.0004,0.959681453,0.000811439,1.160597461,1.399968196,1.266103612,2.244297252,0.019496483,-0.002176376,0.012336824,-0.068417885
11/4/2011,2,0.260714286,0.034514322,0.072988812,0.034801,0.200088612,0.032521448,0.142857143,0.004640371,0.04816093,0.035769054,-0.119205298,0.975089151,0.993653587,0.000184,0.996953604,0.086,0.764885,0.978769913,0.0004,0.959681453,0.000811439,1.154333178,1.39958631,1.270187741,2.219278845,-0.005397464,-0.000272782,0.003225746,-0.011147546
11/7/2011,2,0.260714286,0.034514322,0.072988812,0.034801,0.200088612,0.032521448,0.142857143,0.004640371,0.04816093,0.035769054,-0.096774194,0.975089151,0.993653587,0.000179,0.996953604,0.086,0.764885,0.978769913,0.0004,0.959681453,0.000811439,1.160239815,1.400731704,1.288793582,2.196467995,0.005116925,0.00081838,0.014648103,-0.010278497
11/8/2011,2,0.260714286,0.034514322,0.072988812,0.034801,0.200088612,0.032521448,0.142857143,0.004640371,0.04816093,0.035769054,-0.096774194,0.975089151,0.993653587,0.000185,0.996953604,0.086,0.764885,0.978769913,0.0004,0.959681453,0.000811439,1.174201187,1.398823462,1.295146848,2.022074999,0.012033178,-0.001362318,0.004929623,-0.079397012
11/9/2011,2,0.260714286,0.034514322,0.072988812,0.034801,0.200088612,0.032521448,0.142857143,0.004640371,0.04816093,0.035769054,-0.096774194,0.975089151,0.993653587,0.000176,0.996953604,0.086,0.764885,0.978769913,0.0004,0.959681453,0.000811439,1.129453077,1.401240357,1.266557289,2.660779944,-0.038109406,0.001727805,-0.022074377,0.315866101
11/10/2011,2,0.260714286,0.034514322,0.072988812,0.034801,0.200088612,0.032521448,0.142857143,0.004640371,0.04816093,0.035769054,-0.096774194,0.975089151,0.993653587,0.00018,0.996953604,0.086,0.764885,0.978769913,0.0004,0.959681453,0.000811439,1.139476408,1.398568344,1.265195975,2.414275276,0.008874499,-0.001906891,-0.001074814,-0.092643764
11/11/2011,2,0.260714286,0.034514322,0.072988812,0.034801,0.200088612,0.032521448,0.142857143,0.004640371,0.04816093,0.035769054,-0.096774194,0.975089151,0.993653587,0.00018,0.996953604,0.086,0.764885,0.978769913,0.0004,0.959681453,0.000811439,1.162029671,1.396914693,1.27744855,2.210448902,0.019792654,-0.001182388,0.009684329,-0.08442549
